e_startdate,a_id,firstname,lastname,number_of_paintings
1908,11449,Ann St. John,Partridge,4
1908,11461,Philip Tennyson,Cole,4
1908,11465,Frances C.,Fairman,4
1908,11472,Ellen Annie,Scott,4
1908,11902,Max,Sprinkmann,4
1908,11983,Emile,Contrault,4
1908,11991,Guillaume,Dulac,4
1908,12166,Fernand,Allard-L'Olivier,4
1908,12167,Henriette Amiard,Oberteuffer,4
1908,12168,Harry Harold,Aronson,4
1908,12199,Henriette,Humblot,4
1908,12502,Vladimir,Baranoff-Rossiné,4
1908,13052,Vivian,Burton,4
1908,13053,Florence May,Campbell,4
1908,13059,Ernest Pile,Bucknall,4
1908,13064,Monsha,Bastian,4
1908,13065,William Wilfred,Cave,4
1908,13079,John Kelt,Edwards,4
1908,13080,Mary,Swanzy,4
1908,13082,Edward,Slocombe,4
1908,13083,Margaret,Bassford,4
1908,13084,Agnes,Gilmore,4
1908,13117,Roderick D.,MacKenzie,4
1908,13124,James Leon,Williams,4
1908,13128,Lewis Pinhorn,Wood,4
1908,13131,Emily Mary,Cutfield,4
1908,13153,Frances,Drummond,4
1908,13160,William,Giles,4
1908,13171,Ruth,Hawke,4
1908,13182,John R.,Fothergill,4
1908,13190,Gwendolen,Gibbon,4
1908,13194,Ethel Caroline,Hughes Galer,4
1908,13223,Oliver Ormerid,Harrison,4
1908,13234,Jamini Prakash,Gangooly,4
1908,13237,George Henry,Leonard,4
1908,13242,Elias,Bancroft,4
1908,13255,Alfred,Elias,4
1908,13281,Reginald Edward,Higgins,4
1908,67,Walter,Crane,3
1908,70,Dezső,Czigány,3
1908,80,Sonia,Delaunay,3
1908,95,Marcel,Duchamp,3
1908,98,André,Dunoyer de Segonzac,3
1908,191,Georg,Kolbe,3
1908,197,Othone,Coubine,3
1908,235,Aristide,Maillol,3
1908,253,Xavier,Mellery,3
1908,256,Constantin,Meunier,3
1908,273,Alexsey,Morgunov,3
1908,292,Bernhard,Pankok,3
1908,329,Georges,Rouault,3
1908,341,Linka,Procházková,3
1908,342,Lodewijk,Schelfhout,3
1908,429,Anders,Zorn,3
1908,432,Jacob,Alberts,3
1908,437,Josef,Block,3
1908,440,Walther,Bondy,3
1908,444,Hermann,Bruck,3
1908,459,Carlos,Grethe,3
1908,470,Curt,Herrmann,3
1908,483,Leo von,König,3
1908,490,Adolfo,Levier,3
1908,499,Ernst,Oppler,3
1908,502,Hermann,Pleuer,3
1908,504,Heine,Rath,3
1908,521,André,Blandin,3
1908,549,Clément de,Porre,3
1908,576,Eva,Stort,3
1908,578,Max Arthur,Stremel,3
1908,583,Kurt,Tuch,3
1908,584,Hans Richard von,Volkmann,3
1908,585,Karl,Walser,3
1908,589,Benno,Becker,3
1908,602,Karl,Müller,3
1908,606,Friedrich,König,3
1908,688,Charles,Cottet,3
1908,694,Theodor,Esser,3
1908,699,Walter,Georgi,3
1908,722,Joseph,Oppenheimer,3
1908,742,Alfred,Withers,3
1908,764,Ludwig,Vacatko,3
1908,765,Oswald,Roux,3
1908,771,Claudi,Castelucho Diana,3
1908,779,Franz,Hohenberger,3
1908,780,Ludwig,Rösch,3
1908,781,Friedrich,Ahlers-Hestermann,3
1908,818,Ferdinand,Dorsch,3
1908,824,Pauline,Eigner-Püttner,3
1908,829,Helene,Funke,3
1908,830,Ludwig,Wieden,3
1908,878,"Josef, II",Kühn,3
1908,917,Edwin,Scharff,3
1908,1032,Raffaele,Tafuri,3
1908,1053,Filiberto,Petiti,3
1908,1065,Amedeo Momo,Simonetti,3
1908,1103,Lino,Selvatico,3
1908,1158,Max,Roeder,3
1908,1172,Amalia,Besso,3
1908,1207,Ernst Wilhelm,Eitner,3
1908,1224,Johan,Cohen Gosschalk,3
1908,1227,Otto,Feldmann,3
1908,1270,Ludwig,Stutz,3
1908,1315,László,Mednyánszky,3
1908,1323,Charles François,Daubigny,3
1908,1335,Pál,Szinyei Merse,3
1908,1388,Gustav Johannes,Buchner,3
1908,1395,Werner,Hoffmann,3
1908,1406,Jan,Veth,3
1908,1449,Otto,Heichert,3
1908,1532,Otto,Schmidt-Cassella,3
1908,1546,Valéria,Telkessy,3
1908,1687,Rudolf,Treumann,3
1908,1726,Louise,Galtier-Boissière,3
1908,1738,Anna,Boch,3
1908,1742,Hendrick,Cassiers,3
1908,1756,Marten,Melsen,3
1908,1765,Alfred,Stevens,3
1908,1772,Alfred,Verhaeren,3
1908,1782,Valerius,De Saedeleer,3
1908,1787,Alfons,Wölfle,3
1908,1801,Alfred William,Finch,3
1908,1829,Jean van den,Eeckhoudt,3
1908,1835,Olga,Boznańska,3
1908,1869,Bertalan,Pór,3
1908,1873,Vasily Ivanovich,Komarov,3
1908,1879,Alfred,Sohn-Rethel,3
1908,1891,Nikolay,Kuznetsov,3
1908,1895,Boris Nikolaevič,Lipkin,3
1908,1978,Mozart,Rottmann,3
1908,1982,Antal,Berkes,3
1908,2011,Isaak,Levitan,3
1908,2015,Tatjana,Lugowskaya,3
1908,2056,Maria Vasilievna,Iakunchikova-Veber,3
1908,2057,Stepan Petrovich,Yaremich,3
1908,2091,Sergey,Chekhonin,3
1908,2159,Ivan,Thiele,3
1908,2232,Ida,Gerhardi,3
1908,2267,Thérèse,Schwartze,3
1908,2306,Josef,Beyer,3
1908,2314,Wilhelm,Wodnansky,3
1908,2346,Karl,Huck,3
1908,2358,Oskar Artur,Alexander,3
1908,2378,Aleksey,Stepanov,3
1908,2379,Johan,Akkeringa,3
1908,2390,Théophile de,Bock,3
1908,2433,Henri,Déziré,3
1908,2439,Fernand-Marie-Eugéne,Legout-Gérard,3
1908,2464,Karel,Spillar,3
1908,2542,Ivan,Sacharov,3
1908,2596,Aleksander,Kholopov,3
1908,2629,Julius von,Ehren,3
1908,2695,Heinrich,Vogeler,3
1908,2696,Heinrich Wilhelm,Wulff,3
1908,2722,Reinhold Max,Eichler,3
1908,2802,Albert,Baertson,3
1908,2822,Emile,Fabry,3
1908,2844,Eugène,Smits,3
1908,2847,Jan,Stobbaerts,3
1908,2864,Rodolphe,Wytsman,3
1908,2865,Paula,Rösler,3
1908,2882,Lajos,Szlányi,3
1908,2883,Mikoláš,Aleš,3
1908,2900,Juho,Rissanen,3
1908,2954,Joseph,Trevoux,3
1908,2991,Leon Henri,Ruffe,3
1908,3045,Phelan,Gibb,3
1908,3432,Ivo,Hauptmann,3
1908,3513,František,Ondrúšek,3
1908,3697,Richard,Fehdmer,3
1908,3819,Johanes,Martini,3
1908,3847,Maria,Chapchal (Berngof),3
1908,3851,Yakov,Kalinichenko,3
1908,3884,Ivan,Bokhan,3
1908,3966,Sigismondo,Lipinsky,3
1908,4016,Adalbert,Holzer,3
1908,4064,Prosper,Colmant,3
1908,4067,Joseph,Dierickx,3
1908,4107,N. S.,Smirnova,3
1908,4203,John Robert Keitley,Duff,3
1908,4204,Johannes Cornelis van,Essen,3
1908,4222,E.,Kuznetsov,3
1908,4227,Eduard,Karsen,3
1908,4229,Arnold Hendrik,Koning,3
1908,4238,Hendrik Willem,Mesdag,3
1908,4250,A. A.,Rybkin,3
1908,4315,Carl,Kappstein,3
1908,4357,Henri,Brochard,3
1908,4382,Léon,Cauvy,3
1908,4469,Lajos,Deák-Ébner,3
1908,4475,Zsigmond,Vajda,3
1908,4476,Ferencz,Paczka,3
1908,4480,Béla,Spanyi,3
1908,4484,Tivadar,Zemplényi,3
1908,4488,Oliver,Hall,3
1908,4494,Arthur Douglas,Peppercorn,3
1908,4516,Miksa,Timár-Thein,3
1908,4524,Laszlo,Hegedus,3
1908,4565,Géza,Kiss,3
1908,4638,Kálmán,Reichl,3
1908,4644,Ferenc,Ingomár,3
1908,4697,Rudolf,Kohtz,3
1908,4720,János Ödön,Lechner,3
1908,4858,Nicolás,Ferdinandov,3
1908,4876,,Blinov,3
1908,4877,Matvey,Manizer,3
1908,4878,Ch. M.,Chernovsky,3
1908,4919,Artur,Ferraris,3
1908,4937,Nicolaas,Bastert,3
1908,4954,Bernardus Johannes,Blommers,3
1908,4960,Jan Hendrik,Weissenbruch,3
1908,4961,August,Allebé,3
1908,4965,Johannes,Bosboom,3
1908,5263,Jean,Deville,3
1908,5358,K. V.,Orlov,3
1908,5393,Alice Maud,Fanner,3
1908,5402,L. A.,Harrison,3
1908,5418,George,Thomson,3
1908,5436,Józef,Czajkowski,3
1908,5509,Robert Friedrich Karl,Scholtz,3
1908,6079,Rudolf,Konopa,3
1908,6125,Guglielmo Amedeo,Lori,3
1908,6146,Karol,Maszkowski,3
1908,6427,Stanisław,Debicki,3
1908,6453,Alexander,Robinson,3
1908,6460,Karl,Tichy,3
1908,6528,Rudolf,Kalvach,3
1908,6625,Rudolf,Czapek,3
1908,6654,Felix,Borchardt,3
1908,6840,Anna,Airy,3
1908,6844,Caron O.,Lodge,3
1908,6879,Montague,Smyth,3
1908,6897,David,Neave,3
1908,6950,Julien,Célos,3
1908,7024,Tom,Robertson,3
1908,7045,Christopher William,Strange,3
1908,7082,Gustave Joseph,Biot,3
1908,7088,Franz,Block,3
1908,7091,Anissa,Bolotine,3
1908,7114,Theodore Joseph,Cleynhens,3
1908,7141,Anna,De Barsy,3
1908,7142,Alfons De,Clercq,3
1908,7146,Émile Pierre de,La Montagne,3
1908,7148,Gustaaf De,Lattin,3
1908,7169,Léon-E.-M.,Engels,3
1908,7173,Antoine,Fock,3
1908,7314,Willem,Geets,3
1908,7319,Marie,Grosche,3
1908,7321,Fritz,Hanno,3
1908,7327,Anna,Kernkamp,3
1908,7329,Henri,Kokken,3
1908,7330,François,Lamorinière,3
1908,7331,Aldor,Lamote,3
1908,7333,Lucy,Laridon,3
1908,7335,Ferdinand Georges,Lemmers,3
1908,7337,Ben,Linnig,3
1908,7338,Armand - F. - C.,Maclot,3
1908,7348,Jeroom,Mees,3
1908,7352,Antoine,Michaux,3
1908,7354,Robert Charles Gustave Laurent,Mols,3
1908,7377,Kurt,Peiser,3
1908,7378,Edward Antoon,Portielje,3
1908,7381,Hippolyte,Prat,3
1908,7391,Leon,Riket,3
1908,7400,Eugene,Siberdt,3
1908,7417,Leo Van,Aken,3
1908,7421,Hendrik Van Der,Borcht,3
1908,7427,Louis van,Dievort,3
1908,7437,Georges van,Nuffel,3
1908,7439,Mme van,Rompa-Zenke,3
1908,7446,Ludvík,Ehrenhaft,3
1908,7567,Henri,Seghers,3
1908,7711,William Edmund,Benger,3
1908,7803,Elizabeth,Barnard,3
1908,7816,Charles J.,Stockoe,3
1908,8041,Martin,Monnickendam,3
1908,8079,Adolfo,De Carolis,3
1908,8081,Enrico della,Leonessa,3
1908,8083,Napoleone,Parisani,3
1908,8175,Samuel John,Peploe,3
1908,8194,James,Towers,3
1908,8243,Marguerite,Carrière,3
1908,8273,Marie,Desgenetais,3
1908,8334,Jacques Félix Simon,Schnerb,3
1908,8388,Randall H.,Pye,3
1908,8390,A. B.,Cull,3
1908,8397,Arthur,White,3
1908,8414,Sydney,Manooch,3
1908,8531,Joseph,Simpson,3
1908,8534,Samuel Melton,Fisher,3
1908,8535,Georges,Houston,3
1908,8579,Llewelyn,Lloyd,3
1908,8585,Edward Atkinson,Hornel,3
1908,8602,Joseph,Garibaldi,3
1908,8617,Cyril,Roberts,3
1908,8621,Lilian,Edmonds,3
1908,8630,Henry F. W.,Ganz,3
1908,8643,Monica,Mullins,3
1908,8645,Frederick,Marriott,3
1908,8646,R. Borlase,Smart,3
1908,8648,Archibald Stevenson,Forrest,3
1908,8650,Oswald Hornby Joseph,Birley,3
1908,8652,Jessie,Holliday,3
1908,8657,Thomas,Todd Blaylock,3
1908,8660,Louise,Jopling,3
1908,8666,Florence,Pash,3
1908,8670,Marion,Saumarez,3
1908,8673,Fannie,Moody,3
1908,8685,Robert,Fowler,3
1908,8698,Frederick Howard,Michael,3
1908,8704,Violet,Newton,3
1908,8705,George Charles,Francis,3
1908,8706,Amy J.,Drucker,3
1908,8710,Effie W.,Smith,3
1908,8816,Mabel S.,Luck,3
1908,8831,Percy Morton,Teasdale,3
1908,8834,Somerled,Macdonald,3
1908,8836,Vere,Donnithorne,3
1908,8852,Edith Maud,Ellis,3
1908,9022,Harry W.,Robinson,3
1908,9024,Alfred Thomas,Porter,3
1908,9055,Edith,Alexander,3
1908,9061,Richard J.,Askew,3
1908,9062,Janet,Fisher,3
1908,9064,James,Eadie Reid,3
1908,9273,Luigi,Rossetti,3
1908,9279,Marie,Gardavská,3
1908,9287,Kamila,Klicperová,3
1908,9289,Victor,Calmon,3
1908,9292,Guido,Prola,3
1908,9316,Othmar,Brioschi,3
1908,9347,Hans,Bolek,3
1908,9365,Frederick,Engel,3
1908,9372,Eduard,Gerdes,3
1908,9380,Maria,Pranke,3
1908,9388,Marianne,Roller,3
1908,9404,Martinus,Kramer,3
1908,9418,Emanuel,Fohn,3
1908,9426,Pieter de,Regt,3
1908,9441,Jan Harm,Weijns,3
1908,9480,Filiberto,Corelli,3
1908,9487,Vittorio,Grassi,3
1908,9497,Ernest David,Roth,3
1908,9506,Luigi,Yobbi,3
1908,9511,Antonio,Piccinni,3
1908,9514,Fabio,Mauroner,3
1908,9515,Sigismondo,Meyer,3
1908,9527,Hely Augustus Morton,Smith,3
1908,9529,Lizzy,Ansingh,3
1908,9537,Esther,Borough Johnson,3
1908,9539,Ezio,Schiffi,3
1908,9548,Paulus,Bodifée,3
1908,9554,Salvatore,Frangiamore,3
1908,9557,Luigi,Segarini,3
1908,9558,Pio,Bottoni,3
1908,9562,Gottfried,Hofer,3
1908,9567,Ludolph Georg Julius,Berkemeyer,3
1908,9572,Charlotte,Boom-Pothuis,3
1908,9575,Ahazuerus Jacobus,Breman,3
1908,9603,Johan,Gebhard,3
1908,9611,"Johannes Albertus, II",Hesterman,3
1908,9631,August Johannes Le,Gras,3
1908,9633,Theodorus Frederik Carel,Meeles,3
1908,9647,Anna Maria van de,Stork-Kruyff,3
1908,9709,Emilia,Zampetti Nava,3
1908,9725,Agnese,Joris,3
1908,9738,Natale,Attanasio,3
1908,9743,Alberto,Neuschuller,3
1908,10102,Jan Arie,Versteeg,3
1908,10154,Meindert,Butter,3
1908,10305,Louis De,Breze,3
1908,10320,John Hodgson,Lobley,3
1908,10363,Alice Price,King,3
1908,10382,Lily,Allport,3
1908,10389,Margaret,Dempster,3
1908,10394,William,Craigmile,3
1908,10414,Leonard Marlborough,Powell,3
1908,10421,Laurie,Frere,3
1908,10435,Willem Van,Nieuwenhoven,3
1908,10454,Sipke van der,Schaar,3
1908,10471,Gerard Johan,Staller,3
1908,10473,Jeannette E.,James,3
1908,10554,Christiaan Hendrik,Hammes,3
1908,10589,Johannes Wilhelm van der,Heide,3
1908,10663,Willem van,Beek,3
1908,10730,Theo v. d.,Plas,3
1908,10744,Claude Francis,Barry,3
1908,11198,Jerome S.,Blum,3
1908,11393,Francis C.,Benwell,3
1908,11452,Ephraim,Strellet,3
1908,11960,Albert Julien Paul,Bergevin,3
1908,11989,Marcelle,Dick,3
1908,12192,Michel,Chirokov,3
1908,12202,Hubert,Damelincourt,3
1908,12204,Marcel,Delamarre de Monchaux,3
1908,12822,,Mignon,3
1908,13054,James Bell,Anderson,3
1908,13055,Elizabeth M.,Chettle,3
1908,13057,Charles Cutts,Elmhirst,3
1908,13058,Frederick Colin,Tilney,3
1908,13062,Clarence Montfort,Gihon,3
1908,13076,Ignacy,Pieńkowski,3
1908,13077,Mary,Hector,3
1908,13125,William Banks,Fortescue,3
1908,13177,W.,Turner Lord,3
1908,13188,Edith Margaret,Harms,3
1908,13189,Joseph William,Hammick,3
1908,13201,Ina,Sheldon-Williams,3
1908,13212,Amy Eliza,Wheeler,3
1908,13213,Arderne,Clarence,3
1908,13215,Winifred Percy,Biddle,3
1908,13225,Hilda Mary,Sides,3
1908,13240,Charles L.,Bentley,3
1908,13248,Claude Allin,Shepperson,3
1908,30,Émile,Bernard,2
1908,59,Auguste-Elysée,Chabaud,2
1908,81,Jean,Delville,2
1908,122,Bedřich,Feigl,2
1908,176,Gwen,John,2
1908,186,Cesar,Klein,2
1908,193,Pyotr,Konchalovsky,2
1908,263,Paula,Modersohn-Becker,2
1908,269,Adolphe,Monticelli,2
1908,281,Heinrich,Nauen,2
1908,304,Jan,Preisler,2
1908,311,Jean,Puy,2
1908,357,Aleksandr,Shevchenko,2
1908,438,"Gregor von, the elder",Bochmann,2
1908,454,Konrad,Fehr,2
1908,456,Philipp,Franck,2
1908,506,"Otto, the younger",Reiniger,2
1908,513,Otto,Sohn-Rethel,2
1908,519,Marie,Herbays,2
1908,525,H.,Daye,2
1908,531,Nand,Buyle,2
1908,538,Francois,Gailliard,2
1908,551,Louis,Dumont,2
1908,599,Leopold,Forstner,2
1908,643,Ernst,Stöhr,2
1908,686,Fritz,Burger,2
1908,691,Ludwig,Dettmann,2
1908,700,Gerassim Semenovich,Golovkov,2
1908,701,Oscar,Graf,2
1908,708,Gerard,Jacobs,2
1908,712,Paul Wilhelm,Keller-Reutlingen,2
1908,715,John,Lavery,2
1908,721,August L. M.,Neven du Mont,2
1908,724,Karl Johann Nikolaus,Piepho,2
1908,727,Carl Hans,Schrader-Velgen,2
1908,734,Willem Bastiaan,Tholen,2
1908,756,Leopold,Stolba,2
1908,807,Maria,Caspar-Filser,2
1908,812,Wilhelm,Claus,2
1908,825,Friedrich,Fehr,2
1908,834,Wilhelm,Gallhof,2
1908,862,Arthur,Illies,2
1908,884,Wilhelm,Laage,2
1908,887,Fritz,Lederer,2
1908,896,Otto,Modersohn,2
1908,902,Ernst Benedikt,Noether,2
1908,914,Heinrich,Richter-Berlin,2
1908,925,Alfred,Schmidt,2
1908,973,Salvatore,Marchesi,2
1908,990,Giuseppe,Pennasilico,2
1908,1005,Francesco,Gioli,2
1908,1006,Luigi,Gioli,2
1908,1011,Giuseppe de,Sanctis,2
1908,1012,Attilio,Pratella,2
1908,1022,Vincenzo,Migliaro,2
1908,1027,Umberto,Coromaldi,2
1908,1028,Giuseppe,Raggio,2
1908,1029,Alessandro,Poma,2
1908,1033,Francesco,Sartorelli,2
1908,1043,Pietro,Fragiacomo,2
1908,1045,Traiano,Chitarin,2
1908,1048,Domenico,Someda,2
1908,1058,José,Echena,2
1908,1064,Cesare,Tiratelli,2
1908,1076,Lorenzo,Cecconi,2
1908,1081,Cesare,Saccaggi,2
1908,1100,Ferruccio,Scattola,2
1908,1118,Giuseppe,Carosi,2
1908,1147,Giuseppe,Graziosi,2
1908,1149,Plinio,Nomellini,2
1908,1162,Frieda,Labriola Menshausen,2
1908,1200,Fritz,Burger-Mühlfeld,2
1908,1202,Bernhard,Buttersack,2
1908,1213,Emilie,Hallavanya,2
1908,1229,Otto,Feld,2
1908,1234,Max,Giesecke,2
1908,1247,Wilhelm,Oertel,2
1908,1285,Karl,Albiker,2
1908,1319,István,Réti,2
1908,1341,Richard,Müller,2
1908,1384,Vincent,Bánsághi,2
1908,1392,Wenzel,Hablik,2
1908,1399,Paul,Kleinschmidt,2
1908,1407,Arnold,Waldschmidt,2
1908,1433,Georg,Greve-Lindau,2
1908,1442,Fritz,Baer,2
1908,1446,Eugen Felix Prosper,Bracht,2
1908,1450,Hans,Herrmann,2
1908,1454,Eugen,Kampf,2
1908,1505,Anna,Costenoble,2
1908,1510,Wilhelm,Dzialas,2
1908,1511,Clara Elisabeth,Fischer,2
1908,1530,J.,Roussel,2
1908,1531,Fritz,Rumpf,2
1908,1535,Rezső,Kiss,2
1908,1542,Nándor,Katona,2
1908,1553,Arthur,Heyer,2
1908,1606,Karoly,Bachmann,2
1908,1720,Albert de,Belleroche,2
1908,1732,Etienne,Moreau-Nelaton,2
1908,1773,Helene von,Beckerath,2
1908,1776,Franz Xaver,Hoch,2
1908,1798,Georges Leon Ernest,Buysse,2
1908,1823,Carl,Larsson,2
1908,1836,Kálmán,Kató-Krisztanics,2
1908,1845,Fritz,Osswald,2
1908,1846,Friedrich,Schaper,2
1908,1854,Antal,Neogrady,2
1908,1890,Konstantin,Kuznetsov,2
1908,1918,Konstantin,Jasinskij,2
1908,1977,Mark,Rubovics,2
1908,2116,Louis,Thévenet,2
1908,2144,Alfons,Purtscher,2
1908,2261,Stanislav Julianovič,Žukovskij,2
1908,2262,Mikhail Anatolyevich,Mamontov,2
1908,2273,Juliette,Wytsman,2
1908,2303,Paul,Ress,2
1908,2311,Raoul,Frank,2
1908,2339,Viktor,Hammer,2
1908,2375,Jan,Honsa,2
1908,2377,Konstantin Konstantinovich,Pervukhin,2
1908,2400,Hermina,Bruck,2
1908,2405,André Marie Paul Jacques,Allard,2
1908,2416,Edmond,Aman-Jean,2
1908,2432,Angèle,Delasalle,2
1908,2456,Félix,Ziem,2
1908,2466,Viktor,Stretti,2
1908,2469,Gustave,Bamberger,2
1908,2490,Otto,Hesselbom,2
1908,2526,Adam,Burachevski,2
1908,2531,Anna Semenovna,Glagoleva,2
1908,2539,James,Tissot,2
1908,2549,Jean Jacques,Henner,2
1908,2589,Alexander,Keller,2
1908,2604,Ferenc,Olgyay,2
1908,2605,Jean Laurent,Challié,2
1908,2610,Lajos,Gulácsy,2
1908,2616,Floris Hendrik,Verster,2
1908,2630,"Hans Peter, the younger",Feddersen,2
1908,2634,Georg,Burmester,2
1908,2728,Walter,Geffcken,2
1908,2801,Louis,Artan de Saint Martin,2
1908,2804,Émile,Berchmans,2
1908,2808,Frantz,Charlet,2
1908,2809,Herman,Courtens,2
1908,2813,Jean Baptiste,Degreef,2
1908,2821,Auguste,Donnay,2
1908,2824,Charles,Hermans,2
1908,2853,Frans van,Leemputten,2
1908,2855,Isidore,Verheyden,2
1908,2858,Alfred,Verwée,2
1908,2868,Jaromir,Stretti-Zamponi,2
1908,2876,Sándor,Galimberti,2
1908,2878,József,Koszta,2
1908,2884,Henri Joseph,Thomas,2
1908,2904,Sergey,Ivanov,2
1908,2924,Auguste,Bréal,2
1908,2930,Frédéric Samuel,Cordey,2
1908,2940,John Singer,Sargent,2
1908,2952,Maria,Zeiller,2
1908,3017,Friedrich von,Radler,2
1908,3026,Felix,Bryk,2
1908,3055,Émile Auguste,Carolus-Duran,2
1908,3068,Evgeny,Agafonov,2
1908,3077,Matthijs,Maris,2
1908,3175,Henri,Farge,2
1908,3194,Vratislav Hugo,Brunner,2
1908,3198,Zdeněk,Kratochvíl,2
1908,3201,Karel,Němec,2
1908,3425,M. A.,Derkach,2
1908,3446,Jules,Dupré,2
1908,3471,Hedwig,Ruetz,2
1908,3474,Anton,Bleichsteiner,2
1908,3555,Milada,Šindlerová,2
1908,3675,Henri-Joseph,Harpignies,2
1908,3711,Heinrich,Hermanns,2
1908,3720,Karl,Leipold,2
1908,3730,William,Nicholson,2
1908,3775,Sebastian,Isepp,2
1908,3809,Gustav,Brandt,2
1908,3882,V. N.,Berg,2
1908,3886,N. I.,Volosatikov,2
1908,3913,Ludwig,Sigmundt,2
1908,4001,James Whitelaw,Hamilton,2
1908,4039,Hans,Schwegerle,2
1908,4072,Emmanuel-Rene,Janssens,2
1908,4093,Elsa von,Oettingen,2
1908,4206,Salomon,Garf,2
1908,4228,Vladimir,Rossinsky,2
1908,4231,M. S.,Chuyko,2
1908,4246,Usein,Bodaninsky,2
1908,4247,Vladimir,Zakharov-Slav,2
1908,4251,Oleksander,Silin,2
1908,4272,Louis Willem van,Soest,2
1908,4282,Jacob Abraham,Zon,2
1908,4360,Henri,Brugnot,2
1908,4440,Celesztin,Pallya,2
1908,4441,Zsigmond,Nagy,2
1908,4442,Ferenc,Ujházy,2
1908,4460,Geza,Peske,2
1908,4463,Géza,Vastagh,2
1908,4470,Imre,Gergely,2
1908,4478,Erno,Marko,2
1908,4485,Dome,Skutezky,2
1908,4490,Herbert Edwin Pelham,Hughes-Stanton,2
1908,4512,Béla,Benczúr,2
1908,4569,Ernő,Foerk,2
1908,4636,Lajos,Bruck,2
1908,4678,Manó,Vesztróczy,2
1908,4679,Frigyes,Miess,2
1908,4719,Ferenc,Innocent,2
1908,4866,Aleksandr,Lyubimov,2
1908,4873,N. M.,Sinjagin,2
1908,4880,M. P.,Iosse,2
1908,4889,Rudolf,Czakó,2
1908,4921,Elemér,Halász-Hradil,2
1908,4956,Menso,Kamerlingh Onnes,2
1908,4980,Carola,Eleőd,2
1908,5261,Marcel,Deslignières,2
1908,5286,Auguste Raphael,Fountaine,2
1908,5288,Charles,Fréchon,2
1908,5325,Thomas,Jean,2
1908,5392,Walter Westley,Russell,2
1908,5394,Frederick,Brown,2
1908,5399,Hugh,Bellingham-Smith,2
1908,5409,William,Orpen,2
1908,5435,Henryk Herszel,Hochman,2
1908,5438,Józef,Chełmoński,2
1908,5484,Francis Edward,James,2
1908,5607,Vettore,Zanetti-Zilla,2
1908,5654,Paul Otto,Croeber,2
1908,5760,Margaret Fisher,Prout,2
1908,5838,Carlo,Balestrini,2
1908,5843,Augusto,Bastianini,2
1908,5889,Lodovico,Cavaleri,2
1908,5938,Hermenegildo,Estevan,2
1908,5973,Charles,Giron,2
1908,5997,Richard von,Hagn,2
1908,6085,Hendrik Maarten,Krabbé,2
1908,6187,Frits,Mondriaan,2
1908,6188,Angelo,Morbelli,2
1908,6202,Berthold Fritz,Neuhaus,2
1908,6234,Rudolf,Quittner,2
1908,6257,Antonio,Rizzi,2
1908,6285,Martinus,Schildt,2
1908,6359,Oskar,Tröndle,2
1908,6369,Johann Hendrik,Mastenbroek,2
1908,6509,Agnes,Speyer,2
1908,6513,Fanny,Zakucka-Harlfinger,2
1908,6515,Josef,Diveky,2
1908,6524,Eduard Josef,Wimmer,2
1908,6527,Franz Joachim von,Zülow,2
1908,6571,J. P.,Salwey,2
1908,6574,Henry,Bishop,2
1908,6635,Otto,Goetzke,2
1908,6642,Paul,Neuborn,2
1908,6647,Carl,Schnebel,2
1908,6663,Modeste,Huys,2
1908,6666,,"Zarubin, Vasily Mikhailovich",2
1908,6667,Abraham Anshelovich,Manievich,2
1908,6741,Percy Francis,Gethin,2
1908,6801,Aurelie,Höchstetter,2
1908,6885,Albert Henry,Fullwood,2
1908,6951,Gösta,Bernard-Östermann,2
1908,6952,Abraham,Newmann,2
1908,7077,Alphonse,Allaerts,2
1908,7081,Mathilde,Bernhard,2
1908,7089,Evert Jan,Boks,2
1908,7113,Karel,Claessens,2
1908,7137,Karel,Collens,2
1908,7139,Marguérite,Corradini,2
1908,7140,Edouard,Daems,2
1908,7145,Auguste De,Lathouwer,2
1908,7151,Hans,Pellar,2
1908,7152,Léon,Delderenne,2
1908,7163,Franz de,Vadder,2
1908,7268,Marie,Bermond,2
1908,7269,Albertine,Bernouard,2
1908,7303,Artur,Markowicz,2
1908,7316,Corneel,Goddaert,2
1908,7320,Leopold,Haeck,2
1908,7322,Leon,Houbaer,2
1908,7323,Jacques,Janssens,2
1908,7328,Friedrich Ferdinand,Koch,2
1908,7332,Louise,Laridon,2
1908,7336,Hubert - J. - C.- M.,Leo Primavesi,2
1908,7345,R.,Mayer van den Bergh,2
1908,7349,Carl-Fr.,Meyer-Lesaar,2
1908,7353,Ernest,Midy,2
1908,7355,Adrienne,Mols,2
1908,7357,Antonie-E.,Müller,2
1908,7358,Antoon,Musters,2
1908,7384,Jozef,Quisthoudt,2
1908,7388,Edouard,Quitton,2
1908,7396,Maurice,Seghers,2
1908,7397,Joseph,Schippers,2
1908,7402,Romain,Steppe,2
1908,7404,Victor,Thonet,2
1908,7406,Henri,Timmermans,2
1908,7419,"J.-Emmanuel, van den",Bussche,2
1908,7423,Joseph,Vanderoye,2
1908,7424,Victor van der,Veken,2
1908,7426,Alphonse van der,Velde,2
1908,7434,Frans Pieter Lodewijk van,Kuyck,2
1908,7435,Jef. van,Leemputten,2
1908,7451,Karl,Harrer,2
1908,7463,Edward van,Ryswyck,2
1908,7464,Frans van,Tongerloo,2
1908,7466,Jaak van,Wijck,2
